Data/Hora: 2026-05-09 19:53:23, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 19:53:23, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 19:55:23, Usuário: admin, Ação: logout
Data/Hora: 2026-05-09 19:55:25, Usuário: , Ação: onEntrarClick
Data/Hora: 2026-05-09 19:55:25, Usuário: , Ação: autenticarService
Data/Hora: 2026-05-09 19:55:50, Usuário: não autenticado, Ação: onCadastrarClick
Data/Hora: 2026-05-09 20:02:31, Usuário: não autenticado, Ação: voltarParaLogin
Data/Hora: 2026-05-09 20:15:06, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 20:15:06, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 20:15:06, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 20:15:06, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 20:15:06, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 20:15:06, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 20:15:06, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 20:19:25, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 20:19:25, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 20:19:25, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 20:19:25, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 20:19:25, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 20:19:25, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 20:19:25, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:16:07, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 21:16:07, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 21:16:07, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 21:16:07, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 21:16:07, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:16:07, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 21:16:07, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:16:10, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:16:12, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 21:16:12, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 21:16:12, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:16:12, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 21:16:12, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:16:13, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:16:31, Usuário: admin, Ação: removerUsuario
Data/Hora: 2026-05-09 21:16:50, Usuário: admin, Ação: removerUsuario
Data/Hora: 2026-05-09 21:16:50, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:17:00, Usuário: admin, Ação: removerUsuario
Data/Hora: 2026-05-09 21:17:00, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:17:03, Usuário: admin, Ação: removerUsuario
Data/Hora: 2026-05-09 21:17:12, Usuário: admin, Ação: removerUsuario
Data/Hora: 2026-05-09 21:17:18, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 21:17:18, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 21:17:18, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:17:18, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 21:17:18, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:18:38, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:19:39, Usuário: admin, Ação: editarUsuario
Data/Hora: 2026-05-09 21:19:39, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:19:51, Usuário: admin, Ação: editarUsuario
Data/Hora: 2026-05-09 21:19:51, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:26:10, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 21:26:10, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 21:26:10, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:26:10, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 21:26:10, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:26:13, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:29:53, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 21:29:53, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 21:29:53, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:29:53, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 21:29:53, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:57:10, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 21:57:10, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 21:57:10, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 21:57:10, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 21:57:10, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:57:10, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 21:57:10, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:57:12, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 21:57:13, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 21:57:13, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 21:57:13, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:57:13, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 21:57:13, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:57:14, Usuário: admin, Ação: logout
Data/Hora: 2026-05-09 21:57:27, Usuário: luciano@luciano.com, Ação: onEntrarClick
Data/Hora: 2026-05-09 21:57:27, Usuário: luciano@luciano.com, Ação: autenticarService
Data/Hora: 2026-05-09 21:57:41, Usuário: luciano@luciano.com, Ação: onEntrarClick
Data/Hora: 2026-05-09 21:57:41, Usuário: luciano@luciano.com, Ação: autenticarService
Data/Hora: 2026-05-09 21:57:41, Usuário: Luciano, Ação: atualizarDashboard
Data/Hora: 2026-05-09 21:57:41, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 21:57:41, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:57:41, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 21:57:41, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 21:57:43, Usuário: Luciano, Ação: logout
Data/Hora: 2026-05-09 22:00:55, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 22:00:55, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 22:00:55, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 22:00:55, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 22:00:55, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:00:55, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 22:00:55, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:00:59, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 22:01:02, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 22:01:02, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 22:01:02, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:01:02, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 22:01:02, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:01:04, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 22:01:47, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 22:01:47, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 22:01:47, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:01:47, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 22:01:47, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:01:48, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-09 22:01:50, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 22:01:50, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 22:01:50, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:01:50, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 22:01:50, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:46:35, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 22:46:35, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 22:46:35, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 22:46:35, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 22:46:35, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:46:35, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 22:46:35, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:58:20, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 22:58:20, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 22:58:20, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 22:58:20, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 22:58:20, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 22:58:20, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 22:58:20, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 23:09:54, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 23:09:54, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 23:09:54, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 23:09:54, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 23:09:54, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 23:09:54, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 23:09:54, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 23:10:31, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 23:10:31, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 23:10:31, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 23:10:31, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 23:10:31, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 23:10:31, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 23:10:31, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 23:11:38, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-09 23:11:38, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-09 23:11:38, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 23:11:38, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 23:11:38, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 23:11:38, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 23:11:38, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 23:11:50, Usuário: admin, Ação: removerUsuario
Data/Hora: 2026-05-09 23:11:50, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-09 23:11:50, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-09 23:11:50, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-09 23:11:50, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-09 23:11:50, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-11 15:31:19, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-11 15:31:19, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-11 15:31:19, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:31:19, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-11 15:31:19, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-11 15:31:19, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-11 15:31:19, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-11 15:31:30, Usuário: admin, Ação: removerDoacao
Data/Hora: 2026-05-11 15:31:30, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:31:30, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-11 15:31:30, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-11 15:31:30, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-11 15:31:30, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-11 15:32:22, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-11 15:32:22, Usuário: admin, Ação: autenticarService
Data/Hora: 2026-05-11 15:32:22, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:32:22, Usuário: sistema, Ação: obterListaDeEstoqueService
Data/Hora: 2026-05-11 15:32:22, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-11 15:32:22, Usuário: sistema, Ação: criarCestaService
Data/Hora: 2026-05-11 15:32:22, Usuário: sistema, Ação: calcularEstoqueAgrupadoService
Data/Hora: 2026-05-11 15:33:17, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-11 15:33:23, Usuário: admin, Ação: removerUsuario
Data/Hora: 2026-05-11 15:33:23, Usuário: admin, Ação: listarUsuarios
Data/Hora: 2026-05-11 15:59:13, Usuário: admin, Ação: onEntrarClick
Data/Hora: 2026-05-11 15:59:13, Usuário: admin, Ação: autenticarBO
Data/Hora: 2026-05-11 15:59:13, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:13, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:13, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:13, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:13, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:19, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:19, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:19, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:19, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:19, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:19, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:19, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:20, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:20, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:21, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:21, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:21, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:21, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:21, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:21, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:21, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:21, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:21, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:21, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:21, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:21, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:21, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:21, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:24, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:24, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:24, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:24, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:24, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:24, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:24, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:26, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:26, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:26, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:26, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:26, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:26, Usuário: sistema, Ação: criarCestaBO
Data/Hora: 2026-05-11 15:59:26, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
Data/Hora: 2026-05-11 15:59:27, Usuário: admin, Ação: onClickDoacao
Data/Hora: 2026-05-11 15:59:27, Usuário: admin, Ação: doarBO
Data/Hora: 2026-05-11 15:59:27, Usuário: admin, Ação: atualizarDashboard
Data/Hora: 2026-05-11 15:59:27, Usuário: sistema, Ação: obterListaDeEstoqueBO
Data/Hora: 2026-05-11 15:59:27, Usuário: sistema, Ação: calcularEstoqueAgrupadoBO
